pos,neu,neg
0.179,0.699,0.122
0.199,0.801,0
0.039,0.961,0
0.186,0.814,0
0,1,0
0.258,0.742,0
0.036,0.964,0
0.279,0.721,0
0.101,0.899,0
0.202,0.656,0.142
0.297,0.703,0
0.118,0.815,0.067
0.139,0.789,0.072
0.298,0.702,0
0.135,0.865,0
0.136,0.802,0.063
0.178,0.726,0.096
0,1,0
0,1,0
0.336,0.664,0
0.109,0.776,0.115
0,0.856,0.144
0.17,0.72,0.11
0.216,0.725,0.059
0.216,0.784,0
0.182,0.752,0.065
0.083,0.837,0.08
0.309,0.627,0.063
0.064,0.736,0.2
0.22,0.747,0.033
0.077,0.731,0.192
0,0.789,0.211
0.08,0.74,0.18
0,0.842,0.158
0,0.911,0.089
0.242,0.666,0.092
0.094,0.844,0.062
0.351,0.649,0
0.071,0.929,0
0.166,0.834,0
0.144,0.788,0.069
0.199,0.75,0.051
0.167,0.732,0.101
0.147,0.853,0
0.09,0.847,0.063
0,0.923,0.077
0,1,0
0.139,0.78,0.08
0,0.929,0.071
0,1,0
0.507,0.438,0.055
0,0.939,0.061
0,0.891,0.109
0.175,0.574,0.251
0.119,0.748,0.133
0.065,0.809,0.125
0.105,0.846,0.049
0.223,0.676,0.101
0.101,0.683,0.216
0.177,0.678,0.145
0.192,0.721,0.087
0.161,0.705,0.133
0.187,0.762,0.051
0.085,0.82,0.095
0.057,0.766,0.177
0.225,0.617,0.158
0.104,0.816,0.08
0,0.568,0.432
0,0.87,0.13
0.122,0.878,0
0.047,0.953,0
0.19,0.751,0.059
0.303,0.629,0.068
0.078,0.922,0
0.206,0.794,0
0,1,0
0,1,0
0,0.86,0.14
0,1,0
0,1,0
0.061,0.744,0.195
0.164,0.733,0.104
0.198,0.708,0.094
0.123,0.877,0
0.146,0.854,0
0.079,0.921,0
0.104,0.896,0
0,0.902,0.098
0.165,0.835,0
0,0.916,0.084
0.156,0.844,0
0.114,0.85,0.036
0.07,0.93,0
0,0.848,0.152
0,0.951,0.049
0.049,0.894,0.057
0,1,0
0.121,0.825,0.053
0.192,0.808,0
0.254,0.551,0.194
0,1,0
0.174,0.826,0
0,1,0
0,1,0
0.163,0.678,0.159
0,1,0
0.206,0.794,0
0.145,0.855,0
0.125,0.875,0
0.234,0.585,0.181
0.084,0.756,0.16
0.065,0.935,0
0,0.626,0.374
0.057,0.737,0.206
0,0.942,0.058
0.443,0.436,0.121
0.087,0.838,0.076
0,0.574,0.426
0,0.564,0.436
0.345,0.655,0
0.204,0.679,0.117
0,0.795,0.205
0.076,0.735,0.189
0,1,0
0,0.548,0.452
0.097,0.903,0
0,1,0
0.079,0.704,0.217
0,0.63,0.37
0,0.687,0.313
0.187,0.677,0.136
0,0.848,0.152
0,0.927,0.073
0.206,0.794,0
0.15,0.563,0.287
0.133,0.719,0.147
0.277,0.607,0.115
0,0.904,0.096
0.042,0.584,0.375
0,1,0
0.138,0.566,0.297
0.058,0.591,0.351
0.324,0.676,0
0.298,0.538,0.165
0.043,0.629,0.328
0.222,0.588,0.191
0.309,0.691,0
0,0.93,0.07
0.281,0.719,0
0,0.818,0.182
0,1,0
0,1,0
0,0.891,0.109
0.064,0.866,0.071
0.051,0.802,0.147
0,0.591,0.409
0.051,0.697,0.252
0,0.885,0.115
0.087,0.656,0.257
0.066,0.554,0.38
0,0.736,0.264
0.401,0.442,0.157
0,0.755,0.245
0.279,0.544,0.177
0.067,0.933,0
0,1,0
0.261,0.473,0.266
0,0.905,0.095
0.082,0.726,0.191
0,1,0
0.07,0.612,0.317
0,0.863,0.137
0,0.864,0.136
0.15,0.56,0.29
0.15,0.486,0.364
0.108,0.661,0.23
0.192,0.568,0.24
0.156,0.615,0.229
0,0.915,0.085
0,0.563,0.437
0.168,0.747,0.085
0.074,0.675,0.25
0.266,0.734,0
0,0.877,0.123
0.167,0.655,0.178
0.26,0.648,0.092
0.38,0.62,0
0.111,0.889,0
0.421,0.464,0.114
0.084,0.732,0.183
0.2,0.8,0
0,1,0
0,0.754,0.246
0.155,0.58,0.264
0.091,0.774,0.136
0.149,0.558,0.293
0,1,0
0.376,0.442,0.182
0.199,0.801,0
0.127,0.873,0
0.219,0.72,0.061
0.324,0.676,0
0,1,0
0.211,0.789,0
0.087,0.832,0.081
0.094,0.809,0.096
0.099,0.679,0.221
0.228,0.712,0.06
0.148,0.581,0.271
0,0.803,0.197
0.173,0.618,0.209
0.084,0.742,0.173
0.094,0.609,0.296
0.071,0.68,0.249
0.198,0.61,0.193
0.051,0.898,0.051
0.11,0.89,0
0.1,0.711,0.188
0,0.822,0.178
0,0.832,0.168
0,0.739,0.261
0.062,0.77,0.168
0.06,0.577,0.362
0.225,0.665,0.11
0.07,0.713,0.217
0,0.599,0.401
0.064,0.82,0.116
0.111,0.807,0.083
0.092,0.745,0.163
0.129,0.838,0.033
0,0.753,0.247
0,0.806,0.194
0.057,0.848,0.095
0.06,0.705,0.235
0.055,0.738,0.207
0.169,0.709,0.122
0.229,0.626,0.144
0.112,0.76,0.128
0.242,0.619,0.139
0,0.752,0.248
0.144,0.718,0.139
0.232,0.711,0.057
0.182,0.685,0.133
0.154,0.754,0.092
0,1,0
0.113,0.887,0
0.268,0.732,0
0.374,0.626,0
0.175,0.825,0
0.12,0.746,0.133
0.171,0.829,0
0.193,0.733,0.074
0,1,0
0.092,0.799,0.109
0.061,0.939,0
0.074,0.771,0.156
0.197,0.741,0.062
0.051,0.861,0.088
0.076,0.862,0.062
0.109,0.821,0.07
0.098,0.76,0.142
0.068,0.932,0
0.056,0.766,0.177
0.231,0.769,0
0,1,0
0.131,0.666,0.204
0.091,0.835,0.073
0.086,0.75,0.164
0.078,0.773,0.149
0,0.688,0.312
0.04,0.859,0.101
0.048,0.858,0.094
0.073,0.801,0.125
0.406,0.448,0.146
0.114,0.655,0.231
0,0.919,0.081
0.241,0.759,0
0.1,0.752,0.147
0.059,0.941,0
0.123,0.77,0.108
0.047,0.88,0.073
0.198,0.746,0.055
0.236,0.764,0
0.193,0.756,0.051
0,0.887,0.113
0.084,0.814,0.102
0.189,0.729,0.081
0.147,0.853,0
0,0.814,0.186
0,0.924,0.076
0.06,0.94,0
0.055,0.945,0
0.169,0.777,0.054
0.068,0.932,0
0.119,0.758,0.123
0.201,0.732,0.066
0.121,0.879,0
0.192,0.808,0
0.219,0.781,0
0,0.934,0.066
0.086,0.805,0.109
0,1,0
0.062,0.938,0
0.087,0.913,0
0.165,0.835,0
0.058,0.752,0.19
0,0.895,0.105
0.21,0.694,0.096
0,1,0
0,0.867,0.133
0.064,0.864,0.072
0,1,0
0.217,0.594,0.19
0.132,0.819,0.049
0.175,0.825,0
0.097,0.853,0.05
0.073,0.884,0.043
0.074,0.815,0.111
0,0.931,0.069
0.126,0.79,0.083
0,1,0
0.062,0.821,0.116
0.095,0.905,0
0.071,0.874,0.055
0,0.649,0.351
0.123,0.751,0.126
0.17,0.83,0
0.092,0.908,0
0.111,0.704,0.185
0.045,0.955,0
0.195,0.764,0.041
0.161,0.839,0
0.168,0.832,0
0,1,0
0.189,0.703,0.108
0.328,0.64,0.032
0.158,0.732,0.11
0.222,0.69,0.088
0.344,0.656,0
0.175,0.825,0
0.572,0.428,0
0,0.832,0.168
0.077,0.707,0.216
0,0.797,0.203
0.178,0.444,0.378
0,0.77,0.23
0,1,0
0,0.766,0.234
0.123,0.877,0
0,0.88,0.12
0.153,0.669,0.178
0,0.796,0.204
0.486,0.514,0
0.052,0.83,0.118
0,0.727,0.273
0,0.671,0.329
0.047,0.812,0.142
0.247,0.753,0
0.114,0.668,0.218
0.124,0.728,0.148
0.088,0.707,0.205
0.12,0.88,0
0.063,0.742,0.194
0,0.691,0.309
0.066,0.777,0.157
0.147,0.853,0
0.075,0.767,0.159
0,0.86,0.14
0.165,0.675,0.159
0.176,0.469,0.355
0,1,0
0,0.869,0.131
0.269,0.731,0
0.067,0.58,0.354
0.163,0.779,0.058
0.076,0.776,0.148
0.082,0.739,0.179
0.231,0.769,0
0.044,0.721,0.235
0,0.662,0.338
0,0.674,0.326
0.21,0.65,0.14
0.056,0.75,0.194
0,1,0
0,0.678,0.322
0.078,0.922,0
0,0.737,0.263
0,0.837,0.163
0.116,0.884,0
0.28,0.72,0
0.083,0.668,0.25
0,0.699,0.301
0.118,0.814,0.068
0,0.799,0.201
0.144,0.713,0.144
0,0.626,0.374
0.294,0.706,0
0,1,0
0.086,0.653,0.261
0,1,0
0.23,0.7,0.071
0,1,0
0.209,0.71,0.082
0.125,0.748,0.127
0.109,0.891,0
0.119,0.748,0.133
0.214,0.452,0.334
0.31,0.611,0.079
0.142,0.858,0
0.119,0.714,0.167
0.039,0.876,0.085
0.032,0.968,0
0,1,0
0,1,0
0,0.853,0.147
0.055,0.804,0.14
0.074,0.926,0
0.081,0.919,0
0.133,0.867,0
0,1,0
0,0.783,0.217
0.246,0.601,0.153
0.265,0.735,0
0,0.573,0.427
0.108,0.799,0.093
0.088,0.912,0
0.057,0.779,0.164
0,1,0
0,0.877,0.123
0,1,0
0.258,0.742,0
0.093,0.749,0.159
0,0.783,0.217
0,1,0
0.168,0.673,0.159
0.228,0.772,0
0,0.93,0.07
0,1,0
0,0.752,0.248
0.251,0.695,0.053
0.061,0.939,0
0.042,0.801,0.157
0.355,0.588,0.058
0,1,0
0.069,0.859,0.072
0.291,0.709,0
0,1,0
0.399,0.601,0
0.175,0.825,0
0.113,0.887,0
0.145,0.81,0.045
0,1,0
0,1,0
0,1,0
0.103,0.897,0
0,0.873,0.127
0.176,0.824,0
0.205,0.795,0
0,1,0
0.147,0.853,0
0.123,0.819,0.059
0.189,0.811,0
0.33,0.67,0
0.088,0.912,0
0,1,0
0.089,0.911,0
0,1,0
0,1,0
0,1,0
0.318,0.682,0
0.045,0.877,0.078
0.068,0.932,0
0.272,0.728,0
0.22,0.708,0.072
0.174,0.69,0.136
0,0.68,0.32
0,1,0
0.047,0.953,0
0,1,0
0.124,0.833,0.042
0.205,0.795,0
0,1,0
0,1,0
0.075,0.925,0
0.208,0.792,0
0,1,0
0.055,0.945,0
0,1,0
0.058,0.88,0.062
0.047,0.953,0
0,0.944,0.056
0.06,0.94,0
0,1,0
0,0.935,0.065
0.301,0.699,0
0.251,0.749,0
0.672,0.328,0
0,1,0
0.062,0.938,0
0.089,0.911,0
0,1,0
0,1,0
0,0.851,0.149
0,0.933,0.067
0.166,0.834,0
0.089,0.911,0
0.073,0.86,0.066
0.084,0.882,0.034
0.085,0.915,0
0,1,0
0,1,0
0,1,0
0,0.778,0.222
0,1,0
0.077,0.716,0.207
0,1,0
0.2,0.656,0.144
0.168,0.832,0
0.417,0.583,0
0.059,0.786,0.155
0.095,0.859,0.047
0,0.804,0.196
0.326,0.515,0.159
0.159,0.766,0.074
0,0.676,0.324
0.065,0.799,0.136
0.152,0.671,0.177
0.107,0.893,0
0.095,0.905,0
0.177,0.709,0.114
0.056,0.809,0.135
0.116,0.527,0.357
0.219,0.781,0
0,1,0
0,0.724,0.276
0.379,0.498,0.122
0.326,0.674,0
0.073,0.663,0.263
0.104,0.816,0.08
0.209,0.791,0
0,1,0
0.178,0.664,0.158
0.087,0.913,0
0.163,0.674,0.163
0.256,0.656,0.088
0.152,0.723,0.125
0.399,0.601,0
0.16,0.84,0
0.193,0.77,0.037
0.331,0.561,0.108
0.15,0.85,0
0.089,0.911,0
0,0.753,0.247
0.184,0.707,0.109
0,1,0
0,0.878,0.122
0.232,0.645,0.123
0.383,0.542,0.075
0.241,0.759,0
0.063,0.797,0.14
0,1,0
0.102,0.682,0.216
0.327,0.591,0.081
0.095,0.713,0.192
0.068,0.932,0
0,0.919,0.081
0,1,0
0.115,0.885,0
0.094,0.906,0
0,1,0
0,1,0
0.162,0.838,0
0.161,0.839,0
0.199,0.519,0.282
0,1,0
0.085,0.915,0
0,0.928,0.072
0,0.924,0.076
0,0.922,0.078
0,1,0
0,1,0
0,1,0
0.211,0.789,0
0.102,0.83,0.068
0.052,0.895,0.054
0.245,0.644,0.111
0.142,0.793,0.065
0,1,0
0,1,0
0.052,0.704,0.243
0,0.938,0.062
0.225,0.704,0.071
0,1,0
0,1,0
0.072,0.871,0.057
0,0.913,0.087
0,1,0
0.117,0.65,0.233
0.071,0.929,0
0,0.939,0.061
0.084,0.687,0.23
0.055,0.798,0.146
0,1,0
0.18,0.82,0
0.303,0.697,0
0.198,0.499,0.303
0.245,0.489,0.267
0.255,0.543,0.202
0.197,0.803,0
0.221,0.597,0.182
0.176,0.703,0.121
0.087,0.913,0
0.183,0.716,0.101
0.165,0.741,0.094
0.157,0.843,0
0.217,0.783,0
0.193,0.675,0.132
0.148,0.852,0
0.152,0.583,0.265
0,0.918,0.082
0.226,0.774,0
0.171,0.829,0
0.082,0.918,0
0,0.921,0.079
0,0.92,0.08
0,1,0
0,0.888,0.112
0,0.825,0.175
0.181,0.752,0.067
0,1,0
0.068,0.839,0.093
0.122,0.623,0.255
0,0.874,0.126
0.171,0.765,0.064
0.064,0.802,0.134
0.156,0.762,0.082
0.213,0.638,0.149
0.305,0.601,0.093
0.27,0.73,0
0,0.801,0.199
0.041,0.791,0.168
0.068,0.861,0.071
0,0.789,0.211
0,0.884,0.116
0.171,0.829,0
0.075,0.869,0.055
0.257,0.743,0
0.16,0.751,0.089
0.126,0.874,0
0.062,0.873,0.065
0.129,0.638,0.233
0.28,0.646,0.074
0.108,0.789,0.104
0,0.851,0.149
0,0.928,0.072
0.122,0.878,0
0.122,0.878,0
0.222,0.778,0
0.12,0.88,0
0.063,0.879,0.057
0.09,0.874,0.036
0,1,0
0,1,0
0,1,0
0,0.944,0.056
0.049,0.951,0
0.141,0.718,0.141
0.15,0.689,0.161
0.14,0.691,0.169
0.075,0.925,0
0,0.836,0.164
0.191,0.809,0
0.147,0.762,0.091
0,1,0
0.228,0.599,0.173
0.078,0.737,0.185
0.177,0.823,0
0.105,0.82,0.075
0.214,0.651,0.135
0.073,0.784,0.143
0.255,0.745,0
0,1,0
0.186,0.591,0.223
0.463,0.537,0
0.119,0.755,0.126
0.113,0.887,0
0.243,0.757,0
0,1,0
0.157,0.78,0.062
0.166,0.834,0
0,1,0
0,0.655,0.345
0.066,0.857,0.076
0.103,0.786,0.111
0.261,0.739,0
0.047,0.907,0.046
0.246,0.649,0.105
0,0.882,0.118
0.306,0.65,0.044
0.062,0.833,0.105
0.174,0.826,0
0.058,0.88,0.062
0,1,0
0.248,0.752,0
0.15,0.85,0
0.21,0.79,0
0,1,0
0.145,0.784,0.071
0.144,0.804,0.052
0,1,0
0.356,0.644,0
0.261,0.581,0.158
0.316,0.684,0
0.351,0.649,0
0.328,0.634,0.038
0,1,0
0.2,0.667,0.133
0.274,0.726,0
0.249,0.751,0
0.135,0.865,0
0.281,0.558,0.161
0.073,0.927,0
0,1,0
0.162,0.838,0
0.043,0.924,0.033
0.061,0.939,0
0,1,0
0.27,0.73,0
0,0.901,0.099
0.211,0.789,0
0.274,0.726,0
0,1,0
0.306,0.694,0
0.109,0.831,0.06
0.08,0.86,0.059
0.043,0.957,0
0.389,0.611,0
0,1,0
0.103,0.897,0
0,1,0
0.214,0.786,0
0,1,0
0.234,0.766,0
0,1,0
0.115,0.885,0
0.15,0.85,0
0.383,0.617,0
0.096,0.827,0.077
0,1,0
0.141,0.859,0
0.072,0.928,0
0.058,0.824,0.118
0.08,0.89,0.03
0.227,0.662,0.112
0.19,0.707,0.104
0,0.817,0.183
0,1,0
0,1,0
0,1,0
0.323,0.677,0
0.197,0.803,0
0.193,0.637,0.17
0.666,0.334,0
0.151,0.749,0.1
0,1,0
0,1,0
0.354,0.565,0.081
0.314,0.686,0
0.435,0.565,0
0,1,0
0.097,0.815,0.088
0,0.871,0.129
0,1,0
0.159,0.776,0.065
0,0.854,0.146
0.077,0.88,0.043
0,1,0
0.147,0.649,0.204
0.424,0.576,0
0.233,0.767,0
0,1,0
0.278,0.643,0.08
0.238,0.762,0
0.083,0.855,0.062
0.241,0.759,0
0,0.807,0.193
0.235,0.635,0.129
0.095,0.613,0.291
0,0.796,0.204
0,0.94,0.06
0.364,0.636,0
0.171,0.738,0.091
0,0.959,0.041
0,1,0
0.105,0.812,0.082
0,0.903,0.097
0,1,0
0.11,0.804,0.086
0.125,0.767,0.107
0.196,0.69,0.114
0.234,0.626,0.141
0.129,0.694,0.176
0,1,0
0.059,0.84,0.101
0.235,0.765,0
0.13,0.749,0.12
0.342,0.658,0
0,0.941,0.059
0,1,0
0,1,0
0.065,0.83,0.106
0.176,0.769,0.054
0,0.894,0.106
0.101,0.84,0.059
0.113,0.887,0
0,0.804,0.196
0.227,0.602,0.171
0.175,0.825,0
0.381,0.545,0.074
0.119,0.775,0.106
0.069,0.836,0.095
0.142,0.797,0.061
0.189,0.742,0.069
0.121,0.844,0.035
0.226,0.774,0
0.216,0.784,0
0.132,0.776,0.093
0.189,0.774,0.038
0.13,0.607,0.263
0.121,0.83,0.049
0.307,0.616,0.077
0,0.847,0.153
0.074,0.841,0.085
0.057,0.853,0.089
0.111,0.798,0.091
0,1,0
0.061,0.939,0
0.063,0.937,0
0.145,0.737,0.118
0.205,0.745,0.049
0.089,0.865,0.046
0.152,0.799,0.049
0.081,0.919,0
0.116,0.687,0.198
0,0.938,0.062
0.1,0.806,0.094
0.178,0.747,0.075
0.181,0.819,0
0.151,0.667,0.182
0.312,0.688,0
0,1,0
0.348,0.532,0.12
0.115,0.885,0
0.158,0.842,0
0,0.927,0.073
0,1,0
0.086,0.85,0.065
0.094,0.832,0.074
0,1,0
0,1,0
0.077,0.923,0
0.438,0.562,0
0.285,0.636,0.079
0.052,0.948,0
0.07,0.843,0.087
0.09,0.91,0
0.171,0.829,0
0.284,0.654,0.062
0.116,0.884,0
0.066,0.887,0.047
0.22,0.717,0.063
0.319,0.563,0.117
0,1,0
0.191,0.762,0.047
0.112,0.888,0
0.071,0.826,0.103
0,0.868,0.132
0,1,0
0,0.778,0.222
0,1,0
0.295,0.557,0.148
0.085,0.915,0
0.12,0.769,0.111
0,1,0
0.125,0.818,0.057
0.188,0.812,0
0,0.715,0.285
0.228,0.715,0.056
0,1,0
0.084,0.916,0
0,1,0
0,0.926,0.074
0.048,0.952,0
0.161,0.839,0
0.194,0.762,0.044
0.056,0.888,0.056
0.123,0.877,0
0.082,0.862,0.056
0.067,0.933,0
0.325,0.675,0
0,1,0
0,0.864,0.136
0.101,0.795,0.104
0.078,0.922,0
0.196,0.804,0
0,0.926,0.074
0,0.876,0.124
0,0.772,0.228
0.183,0.387,0.43
0.216,0.784,0
0.09,0.851,0.058
0.273,0.611,0.115
0.13,0.71,0.159
0.077,0.844,0.079
0,0.861,0.139
0.123,0.747,0.13
0.16,0.765,0.075
0.104,0.896,0
0.139,0.749,0.113
0,0.933,0.067
0.324,0.676,0
0,0.875,0.125
0.143,0.793,0.064
0.106,0.71,0.184
0.209,0.688,0.103
0.201,0.73,0.069
0.244,0.756,0
0.062,0.711,0.227
0.291,0.709,0
0.117,0.883,0
0.164,0.738,0.098
0.203,0.524,0.273
0,0.932,0.068
0.042,0.683,0.275
0.239,0.614,0.147
0.128,0.792,0.08
0.185,0.766,0.049
0.168,0.832,0
0.154,0.76,0.086
0.072,0.733,0.195
0.205,0.658,0.136
0.166,0.744,0.09
0.312,0.528,0.16
0.045,0.731,0.224
0.175,0.639,0.186
0.157,0.691,0.151
0,0.896,0.104
0.253,0.747,0
0.19,0.81,0
0.127,0.797,0.076
0.155,0.71,0.134
0.38,0.568,0.052
0.352,0.591,0.058
0.407,0.593,0
0.132,0.732,0.135
0.349,0.615,0.036
0.06,0.772,0.168
0,0.45,0.55
0.186,0.66,0.154
0.049,0.894,0.056
0.194,0.694,0.112
0.222,0.712,0.067
0.177,0.645,0.177
0,1,0
0.246,0.608,0.146
0.187,0.651,0.161
0.056,0.874,0.07
0.178,0.822,0
0,0.924,0.076
0.187,0.746,0.068
0.23,0.728,0.042
0,1,0
0,0.809,0.191
0.083,0.654,0.263
0.292,0.708,0
0.226,0.661,0.113
0.108,0.892,0
0.117,0.703,0.18
0.201,0.742,0.057
0.049,0.951,0
0.106,0.894,0
0.063,0.733,0.204
0.128,0.643,0.23
0.274,0.726,0
0,0.917,0.083
0.053,0.947,0
0.12,0.732,0.148
0.088,0.643,0.269
0.143,0.857,0
0.192,0.589,0.219
0.065,0.891,0.044
0.159,0.791,0.05
0.063,0.662,0.275
0.149,0.768,0.084
0.134,0.866,0
0,1,0
0.24,0.645,0.115
0.08,0.623,0.297
0.224,0.711,0.065
0.182,0.649,0.169
0,0.784,0.216
0.098,0.902,0
0,1,0
0.272,0.611,0.117
0,0.803,0.197
0,0.908,0.092
0.255,0.595,0.15
0.298,0.649,0.053
0.17,0.644,0.186
0.199,0.62,0.181
0.063,0.805,0.131
0.099,0.901,0
0,1,0
0.264,0.551,0.185
0.236,0.764,0
0.109,0.718,0.173
0,0.816,0.184
0.245,0.663,0.092
0.158,0.751,0.091
0.226,0.688,0.086
0.105,0.745,0.15
0.145,0.693,0.162
0.166,0.742,0.091
0.099,0.901,0
0.31,0.69,0
0.217,0.745,0.038
0.071,0.855,0.073
0,0.836,0.164
0.124,0.733,0.143
0,0.732,0.268
0.156,0.844,0
0.176,0.78,0.044
0.088,0.912,0
0.055,0.83,0.115
0,0.817,0.183
0,0.9,0.1
0.076,0.702,0.222
0.084,0.628,0.288
0.131,0.789,0.08
0.149,0.789,0.063
0.072,0.732,0.196
0,0.932,0.068
0.249,0.622,0.13
0.326,0.674,0
0.16,0.732,0.108
0.239,0.761,0
0,1,0
0,0.896,0.104
0.056,0.944,0
0,0.913,0.087
0,0.87,0.13
0.105,0.895,0
0.306,0.694,0
0,1,0
0.055,0.945,0
0,1,0
0,0.76,0.24
0.129,0.769,0.102
0,1,0
0.079,0.844,0.077
0.12,0.838,0.042
0.236,0.764,0
0.116,0.772,0.112
0,1,0
0.13,0.87,0
0.372,0.628,0
0,1,0
0.173,0.78,0.048
0,1,0
0.144,0.856,0
0,1,0
0.083,0.917,0
0.115,0.885,0
0,0.874,0.126
0,0.85,0.15
0.17,0.83,0
0,0.725,0.275
0.052,0.948,0
0.136,0.741,0.124
0.215,0.785,0
0.195,0.805,0
0.151,0.849,0
0.161,0.786,0.053
0.237,0.763,0
0.116,0.827,0.057
0,1,0
0.397,0.529,0.074
0.243,0.757,0
0.044,0.956,0
0.102,0.734,0.164
0.138,0.783,0.079
0.112,0.851,0.038
0,1,0
0.048,0.835,0.116
0.112,0.811,0.077
0.154,0.66,0.186
0,1,0
0.167,0.718,0.115
0,0.903,0.097
0.337,0.598,0.065
0.108,0.892,0
0,0.934,0.066
0,0.883,0.117
0.172,0.756,0.072
0.149,0.851,0
0,0.906,0.094
0.237,0.763,0
0.096,0.813,0.091
0,1,0
0.213,0.729,0.059
0,0.785,0.215
0.165,0.835,0
0,0.728,0.272
0.272,0.728,0
0,0.88,0.12
0.036,0.896,0.069
0.166,0.834,0
0,1,0
0,1,0
0.282,0.718,0
0.062,0.938,0
0,0.772,0.228
0.074,0.608,0.319
0,0.778,0.222
0,0.679,0.321
0,0.892,0.108
0,1,0
0.094,0.803,0.103
0.154,0.776,0.07
0.11,0.815,0.075
0.094,0.762,0.144
0,0.814,0.186
0,1,0
0.138,0.862,0
0.085,0.838,0.077
0.123,0.877,0
0,0.87,0.13
0.198,0.72,0.083
0,1,0
0.081,0.863,0.056
0.118,0.882,0
0.071,0.763,0.166
0,0.922,0.078
0.097,0.82,0.083
0,0.936,0.064
0.097,0.903,0
0.058,0.942,0
0.046,0.652,0.301
0.054,0.885,0.062
0.118,0.798,0.084
0.147,0.794,0.059
0,0.712,0.288
0.038,0.923,0.039
0.106,0.782,0.112
0.043,0.704,0.253
0.04,0.77,0.19
0,0.752,0.248
0,0.652,0.348
0.082,0.776,0.142
0.134,0.732,0.134
0,0.636,0.364
0.146,0.779,0.075
0,0.931,0.069
0.056,0.773,0.171
0,0.839,0.161
0.091,0.773,0.136
0.365,0.635,0
0.166,0.739,0.095
0,0.86,0.14
0.064,0.672,0.264
0,0.701,0.299
0.152,0.848,0
0.056,0.845,0.099
0.085,0.846,0.069
0.058,0.899,0.043
0.101,0.899,0
0.085,0.859,0.056
0.085,0.795,0.12
0.228,0.663,0.11
0.123,0.775,0.102
0.067,0.625,0.308
0.094,0.823,0.083
0.07,0.871,0.059
0.122,0.878,0
0,0.881,0.119
0.114,0.726,0.16
0.234,0.766,0
0.074,0.784,0.142
0.339,0.627,0.033
0.112,0.77,0.118
0,0.921,0.079
0.25,0.75,0
0.066,0.8,0.134
0,0.871,0.129
0.141,0.634,0.225
0,1,0
0.224,0.5,0.277
0.246,0.605,0.149
0.346,0.654,0
0.109,0.688,0.203
0.137,0.709,0.153
0.241,0.622,0.138
0,0.869,0.131
0,0.701,0.299
0.092,0.908,0
0.26,0.74,0
0,0.712,0.288
0.062,0.644,0.295
0,1,0
0,1,0
0.122,0.601,0.278
0.121,0.566,0.313
0.053,0.878,0.069
0,1,0
0,0.75,0.25
0,1,0
0.178,0.75,0.072
0,1,0
0.339,0.589,0.072
0.095,0.771,0.134
0,0.57,0.43
0.066,0.837,0.097
0.093,0.686,0.22
0.056,0.654,0.291
0,0.827,0.173
0.12,0.773,0.107
0,1,0
0.058,0.693,0.249
0.16,0.84,0
0,0.841,0.159
0,0.882,0.118
0.21,0.722,0.068
0.05,0.821,0.129
0.054,0.866,0.08
0,0.72,0.28
0,0.812,0.188
0.074,0.926,0
0.276,0.626,0.098
0.072,0.643,0.285
0.105,0.765,0.13
0.214,0.639,0.146
0,0.879,0.121
0,0.761,0.239
0.055,0.891,0.054
0.044,0.815,0.141
0.086,0.815,0.099
0.066,0.715,0.218
0.115,0.885,0
0.185,0.815,0
0.137,0.863,0
0,0.801,0.199
0.113,0.806,0.081
0.079,0.746,0.174
0.092,0.908,0
0.077,0.646,0.277
0,0.82,0.18
0.08,0.92,0
0.186,0.814,0
0.212,0.731,0.057
0.124,0.876,0
0.062,0.907,0.031
0.099,0.786,0.115
0.316,0.615,0.069
0.175,0.825,0
0.243,0.616,0.142
0.081,0.919,0
0.143,0.857,0
0.261,0.739,0
0.186,0.814,0
0.396,0.431,0.174
0.327,0.673,0
0.406,0.594,0
0.165,0.835,0
0.149,0.851,0
0,1,0
0.129,0.822,0.049
0.277,0.723,0
0.237,0.707,0.057
0.283,0.582,0.136
0.21,0.694,0.096
0.066,0.799,0.136
0,1,0
0,0.617,0.383
0.112,0.802,0.087
0,0.899,0.101
0.12,0.88,0
0,1,0
0.409,0.444,0.147
0.085,0.665,0.25
0.23,0.642,0.128
0.128,0.764,0.108
0.154,0.637,0.209
0.071,0.628,0.301
0,1,0
0.107,0.801,0.092
0.343,0.657,0
0,0.94,0.06
0,0.862,0.138
0.098,0.785,0.117
0,1,0
0.075,0.925,0
0.115,0.804,0.081
0,0.864,0.136
0.066,0.789,0.145
0.094,0.906,0
0,0.727,0.273
0,0.913,0.087
0.132,0.778,0.089
0.123,0.434,0.443
0.071,0.854,0.076
0.122,0.812,0.066
0.058,0.654,0.289
0,1,0
0.092,0.832,0.076
0.209,0.678,0.113
0.094,0.906,0
0.115,0.885,0
0,0.802,0.198
0,0.751,0.249
0.148,0.852,0
0,0.933,0.067
0,1,0
0.151,0.738,0.111
0.116,0.805,0.079
0,0.838,0.162
0.151,0.849,0
0.082,0.81,0.108
0.105,0.787,0.108
0,1,0
0,0.861,0.139
0.125,0.807,0.068
0.093,0.842,0.065
0.27,0.632,0.098
0.146,0.789,0.065
0.153,0.749,0.098
0,1,0
0.213,0.787,0
0.101,0.845,0.055
0.22,0.78,0
0.301,0.699,0
0.041,0.715,0.244
0.207,0.793,0
0.257,0.743,0
0.103,0.81,0.087
0.151,0.638,0.21
0.073,0.824,0.103
